Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_183,6.0,28.0,512.0,64.0,4.0,32.0,8.0,1.0,64.0,4.0,28.0,3.0,67120.0992,67120.0992,67120.0992,67120.0992,67120.0992,10968000.0,1813000.0,3394200.0,10927000.0,1798100.0,3369900.0,12348000.0,1706400.0,3481800.0,10835000.0,1796600.0,3264100.0,10962000.0,1811900.0,3391700.0,6.5953,2.1489,5.452,6.5435,2.3386,5.4189,6.7297,2.8249,5.6741,7.0518,3.4846,6.0783,6.4611,2.5597,5.3326,6.6097,2.18,5.4705,6.6398,2.2139,5.4972,100
RocketTile_184,9.0,0.0,1024.0,64.0,2.0,28.0,8.0,0.0,64.0,1.0,24.0,2.0,32559.4944,32559.4944,32559.4944,32559.4944,32559.4944,5066600.0,809600.0,1538100.0,5040000.0,800900.0,1523300.0,6180900.0,753450.0,1641100.0,5022400.0,803430.0,1476200.0,5064300.0,809180.0,1537100.0,6.6016,2.1297,5.4543,6.5413,2.3306,5.4171,6.6587,2.6739,5.5827,7.0527,3.4757,6.0769,6.5112,2.586,5.3832,6.6192,2.1669,5.4778,6.6367,2.1827,5.4901,100
RocketTile_185,6.0,14.0,512.0,32.0,2.0,8.0,8.0,0.0,32.0,2.0,8.0,2.0,32707.9771,32707.9771,32707.9771,32707.9771,32707.9771,5263600.0,1031000.0,1817500.0,5225000.0,1021700.0,1798300.0,6368200.0,961420.0,1897400.0,5167600.0,1013800.0,1726100.0,5261200.0,1030500.0,1816500.0,6.5073,2.0323,5.4013,6.4775,2.1957,5.338,6.7215,2.7932,5.6614,7.0494,3.4646,6.0724,6.4472,2.5211,5.3152,6.5317,2.0697,5.4227,6.593,2.0855,5.4367,100
RocketTile_186,12.0,42.0,256.0,64.0,4.0,20.0,8.0,1.0,32.0,2.0,28.0,3.0,53962.128,53962.128,53962.128,53962.128,53962.128,8970100.0,1546800.0,2863000.0,8939000.0,1534300.0,2842500.0,10365000.0,1446800.0,2960300.0,8883200.0,1542900.0,2751400.0,8966100.0,1546000.0,2861200.0,6.6568,2.2227,5.5204,6.5985,2.4113,5.4805,6.7289,2.7935,5.6685,7.0494,3.4672,6.0729,6.5343,2.6678,5.4168,6.6699,2.2528,5.5377,6.7113,2.3057,5.5755,100
RocketTile_187,3.0,56.0,256.0,32.0,4.0,8.0,8.0,1.0,64.0,2.0,20.0,2.0,48076.0344,48076.0344,48076.0344,48076.0344,48076.0344,7766100.0,1412400.0,2548900.0,7723400.0,1399000.0,2525200.0,9105800.0,1317700.0,2645400.0,7690400.0,1408700.0,2445500.0,7762300.0,1411600.0,2547100.0,6.5239,1.9763,5.3603,6.4626,2.1687,5.3175,6.7287,2.8292,5.6763,7.0783,3.5394,6.1163,6.45,2.5007,5.3126,6.5382,2.0096,5.3789,6.5622,2.0314,5.3985,100
RocketTile_188,9.0,28.0,128.0,32.0,1.0,4.0,8.0,0.0,32.0,1.0,28.0,2.0,24483.6432,24483.6432,24483.6432,24483.6432,24483.6432,3777400.0,705610.0,1271000.0,3748700.0,696600.0,1254800.0,4893300.0,646030.0,1372100.0,3701900.0,705750.0,1200000.0,3777000.0,705480.0,1270600.0,6.53,2.0011,5.3642,6.4472,2.1649,5.3017,6.7073,2.7709,5.6435,7.053,3.4725,6.0765,6.4402,2.5195,5.3012,6.55,2.0436,5.3889,6.5774,2.07,5.4144,100
RocketTile_189,3.0,42.0,256.0,64.0,2.0,24.0,4.0,0.0,32.0,2.0,16.0,3.0,37956.5827,37956.5827,37956.5827,37956.5827,37956.5827,6158000.0,1114600.0,2021100.0,6125600.0,1104700.0,2004100.0,7379400.0,1044600.0,2130800.0,6103900.0,1109100.0,1948200.0,6155200.0,1114000.0,2019900.0,6.5997,2.107,5.4577,6.5205,2.2687,5.3931,6.5748,2.4938,5.4773,7.0528,3.4786,6.0776,6.4512,2.5326,5.3174,6.6134,2.1399,5.4772,6.6452,2.1737,5.5033,100
RocketTile_190,3.0,0.0,0.0,32.0,2.0,8.0,8.0,1.0,32.0,2.0,28.0,3.0,35382.1709,35382.1709,35382.1709,35382.1709,35382.1709,5749900.0,1133500.0,2011200.0,5715600.0,1123200.0,1992700.0,6977500.0,1061200.0,2111900.0,5695400.0,1137900.0,1929100.0,5747200.0,1132900.0,2009900.0,6.673,2.2712,5.5477,6.6296,2.4581,5.5194,6.6985,2.728,5.63,7.0495,3.4675,6.073,6.5567,2.6703,5.437,6.6897,2.3064,5.5679,6.7361,2.3576,5.6129,100
RocketTile_191,3.0,42.0,512.0,64.0,1.0,8.0,8.0,0.0,32.0,1.0,8.0,2.0,26823.06,26823.06,26823.06,26823.06,26823.06,4218200.0,766180.0,1388700.0,4192400.0,756610.0,1373100.0,5434700.0,704310.0,1501300.0,4161600.0,757780.0,1315400.0,4216300.0,765660.0,1387700.0,6.5238,1.9918,5.3663,6.467,2.2134,5.3339,6.7194,2.7947,5.6621,7.0527,3.4747,6.0767,6.4438,2.4996,5.3091,6.5426,2.0301,5.3893,6.5707,2.0591,5.414,100
RocketTile_192,6.0,0.0,256.0,32.0,4.0,28.0,4.0,0.0,64.0,2.0,12.0,3.0,44452.859,44452.859,44452.859,44452.859,44452.859,7327600.0,1391200.0,2473000.0,7299100.0,1383200.0,2458700.0,8381200.0,1321500.0,2554900.0,7268000.0,1375600.0,2397900.0,7324200.0,1390500.0,2471300.0,6.5372,1.9947,5.3733,6.4551,2.1732,5.3141,6.6785,2.712,5.608,7.0515,3.4779,6.0764,6.4558,2.5269,5.3232,6.5547,2.0289,5.3949,6.5678,2.04,5.4047,100
RocketTile_193,9.0,0.0,0.0,32.0,4.0,4.0,8.0,0.0,32.0,1.0,28.0,3.0,37978.799,37978.799,37978.799,37978.799,37978.799,6375700.0,1274000.0,2234600.0,6354400.0,1266400.0,2222000.0,7515600.0,1215300.0,2339900.0,6328500.0,1265900.0,2168900.0,6372900.0,1273400.0,2233300.0,6.6037,2.1775,5.4689,6.5573,2.3693,5.4362,6.7096,2.8156,5.6579,7.0802,3.5522,6.1211,6.4996,2.654,5.378,6.6193,2.2104,5.4873,6.6498,2.2362,5.5134,100
RocketTile_194,9.0,28.0,1024.0,32.0,2.0,16.0,8.0,1.0,64.0,4.0,32.0,2.0,49624.9114,49624.9114,49624.9114,49624.9114,49624.9114,7864400.0,1419500.0,2560300.0,7824000.0,1405000.0,2536700.0,77088000.0,46830000.0,58779000.0,75610000.0,47685000.0,58567000.0,7860500.0,1418700.0,2558500.0,6.4895,2.0676,5.4038,6.5164,2.308,5.3901,-178.7396,-365.3569,-219.1615,7.0506,3.4671,6.0729,6.4612,2.5321,5.3285,6.5087,2.1201,5.4311,6.6134,2.186,5.468,100
RocketTile_195,9.0,0.0,512.0,64.0,1.0,20.0,8.0,1.0,32.0,2.0,20.0,1.0,29873.8368,29873.8368,29873.8368,29873.8368,29873.8368,4494800.0,733750.0,1379300.0,4455200.0,722640.0,1358400.0,5654000.0,662340.0,1471000.0,4401500.0,734160.0,1290200.0,4493300.0,733200.0,1378200.0,6.5639,2.0549,5.4124,6.4887,2.2369,5.353,6.7083,2.7838,5.651,7.0804,3.5377,6.1183,6.457,2.4913,5.3203,6.5799,2.0902,5.4318,6.6054,2.1127,5.452,100
RocketTile_196,9.0,0.0,1024.0,32.0,2.0,32.0,8.0,1.0,64.0,1.0,24.0,3.0,33643.4429,33643.4429,33643.4429,33643.4429,33643.4429,5489400.0,1028600.0,1871900.0,5445300.0,1016900.0,1848500.0,6645300.0,947040.0,1947300.0,5352400.0,1031400.0,1763400.0,5486900.0,1028100.0,1870700.0,6.4849,1.9009,5.3103,6.4102,2.0897,5.2567,6.7119,2.7896,5.6648,7.065,3.4978,6.0936,6.3974,2.4232,5.2522,6.5011,1.932,5.3291,6.527,1.9567,5.3513,100
RocketTile_197,0.0,42.0,1024.0,64.0,2.0,20.0,4.0,0.0,32.0,2.0,12.0,3.0,36133.2576,36133.2576,36133.2576,36133.2576,36133.2576,5901100.0,1051300.0,1931400.0,5872700.0,1044000.0,1916300.0,6961200.0,989720.0,2012900.0,5809200.0,1042700.0,1847800.0,5898300.0,1050600.0,1930100.0,6.5438,2.0206,5.3858,6.4789,2.2148,5.3409,6.6907,2.749,5.6318,7.0672,3.507,6.099,6.4601,2.5361,5.3303,6.5615,2.0584,5.4083,6.5778,2.0732,5.4201,100
RocketTile_198,3.0,56.0,1024.0,64.0,1.0,24.0,4.0,1.0,32.0,4.0,16.0,3.0,43376.5987,43376.5987,43376.5987,43376.5987,43376.5987,7165900.0,1421300.0,2497300.0,7123200.0,1406400.0,2472300.0,76376000.0,46837000.0,58719000.0,74912000.0,47698000.0,58508000.0,7164100.0,1420400.0,2495700.0,6.5618,2.0347,5.4064,6.4965,2.2228,5.3591,-178.691,-364.9153,-219.0327,7.0645,3.5012,6.0952,6.4431,2.4903,5.3064,6.5793,2.0719,5.4281,6.609,2.104,5.4539,100
RocketTile_199,12.0,28.0,256.0,32.0,4.0,8.0,4.0,0.0,64.0,4.0,24.0,3.0,56434.5144,56434.5144,56434.5144,56434.5144,56434.5144,9165600.0,1678800.0,3020400.0,9137300.0,1668300.0,3002600.0,10444000.0,1600300.0,3122300.0,9064300.0,1666300.0,2923000.0,9160700.0,1677800.0,3018100.0,6.611,2.1401,5.4711,6.5263,2.291,5.4005,6.7431,2.8244,5.6865,7.0505,3.4656,6.0725,6.473,2.5735,5.343,6.628,2.1763,5.4925,6.6488,2.1979,5.5089,100
