Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_169,12.0,14.0,512.0,32.0,4.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,43815.0701,43815.0701,43815.0701,43815.0701,43815.0701,149430000.0,59438000.0,89270000.0,146030000.0,58862000.0,88248000.0,104950000.0,49836000.0,70896000.0,142730000.0,53206000.0,82826000.0,149400000.0,59426000.0,89253000.0,-0.3389,-0.5344,-0.3955,-0.3491,-0.5551,-0.4196,-0.9419,-1.6389,-1.1642,-0.3731,-0.7679,-0.492,-0.2613,-0.4279,-0.3142,-0.3382,-0.5337,-0.3946,-0.3135,-0.5205,-0.379,4000
RocketTile_170,3.0,28.0,1024.0,32.0,4.0,12.0,8.0,0.0,32.0,1.0,4.0,2.0,41212.4501,41212.4501,41212.4501,41212.4501,41212.4501,145080000.0,58994000.0,88034000.0,140610000.0,58412000.0,86673000.0,2816800000.0,1871100000.0,2315600000.0,2855500000.0,1875100000.0,2328700000.0,145060000.0,58984000.0,88018000.0,-0.3431,-0.544,-0.411,-0.347,-0.5533,-0.4189,-188.0479,-373.7657,-228.2959,-0.3445,-0.7646,-0.4709,-0.2552,-0.4252,-0.3084,-0.3428,-0.5433,-0.4105,-0.3253,-0.5292,-0.3959,4000
RocketTile_171,6.0,14.0,0.0,32.0,4.0,4.0,8.0,0.0,64.0,1.0,32.0,3.0,41593.356,41593.356,41593.356,41593.356,41593.356,129720000.0,55536000.0,80245000.0,126830000.0,55155000.0,79371000.0,98893000.0,48701000.0,68804000.0,125680000.0,51124000.0,76172000.0,129700000.0,55525000.0,80229000.0,-0.2366,-0.4196,-0.2923,-0.2361,-0.4225,-0.2953,-0.8819,-1.5248,-1.0995,-0.3772,-0.7635,-0.501,-0.2228,-0.4106,-0.273,-0.2362,-0.4192,-0.292,-0.2222,-0.4107,-0.2795,4000
RocketTile_172,12.0,56.0,256.0,32.0,4.0,20.0,4.0,0.0,32.0,4.0,20.0,3.0,53797.7765,53797.7765,53797.7765,53797.7765,53797.7765,166640000.0,74798000.0,106200000.0,162720000.0,74171000.0,104960000.0,127400000.0,65242000.0,90024000.0,162700000.0,68845000.0,101200000.0,166610000.0,74784000.0,106180000.0,-0.3333,-0.5491,-0.4081,-0.3268,-0.531,-0.3983,-0.9453,-1.7086,-1.1956,-0.3594,-0.7721,-0.488,-0.264,-0.4376,-0.32,-0.3331,-0.5481,-0.4072,-0.3019,-0.5246,-0.3702,4000
RocketTile_173,9.0,42.0,256.0,32.0,1.0,24.0,8.0,1.0,32.0,1.0,32.0,2.0,30564.2938,30564.2938,30564.2938,30564.2938,30564.2938,104370000.0,38819000.0,58836000.0,100830000.0,38219000.0,57621000.0,66444000.0,29534000.0,43377000.0,102710000.0,33000000.0,54744000.0,104370000.0,38818000.0,58837000.0,-0.2783,-0.4529,-0.3366,-0.2756,-0.4653,-0.3371,-0.7823,-1.4748,-1.0105,-0.3853,-0.8107,-0.5177,-0.2519,-0.4018,-0.303,-0.2777,-0.4503,-0.3359,-0.2593,-0.4369,-0.3173,4000
RocketTile_174,0.0,42.0,0.0,64.0,2.0,24.0,4.0,0.0,64.0,4.0,16.0,1.0,48693.6864,48693.6864,48693.6864,48693.6864,48693.6864,114740000.0,46627000.0,67165000.0,111620000.0,46176000.0,66178000.0,81040000.0,39540000.0,54729000.0,109610000.0,41631000.0,62304000.0,114700000.0,46611000.0,67142000.0,-0.2994,-0.4922,-0.3595,-0.2787,-0.4777,-0.3424,-0.8608,-1.5628,-1.0853,-0.3578,-0.7691,-0.487,-0.2379,-0.4164,-0.2984,-0.2985,-0.4911,-0.3586,-0.2682,-0.4694,-0.3331,4000
RocketTile_175,3.0,56.0,512.0,64.0,4.0,20.0,8.0,0.0,32.0,4.0,32.0,2.0,59729.6434,59729.6434,59729.6434,59729.6434,59729.6434,165500000.0,72452000.0,103350000.0,161500000.0,71821000.0,102080000.0,123700000.0,61638000.0,85195000.0,161690000.0,65705000.0,97866000.0,165460000.0,72431000.0,103320000.0,-0.2993,-0.5127,-0.3557,-0.3007,-0.4988,-0.3649,-1.0926,-1.768,-1.3269,-0.3552,-0.7676,-0.4699,-0.2577,-0.4307,-0.3092,-0.2993,-0.5124,-0.3546,-0.2733,-0.4799,-0.3351,4000
RocketTile_176,9.0,0.0,512.0,32.0,1.0,20.0,8.0,0.0,64.0,4.0,16.0,1.0,40667.3568,40667.3568,40667.3568,40667.3568,40667.3568,104300000.0,41841000.0,60485000.0,101140000.0,41354000.0,59451000.0,69084000.0,34125000.0,47036000.0,98301000.0,36848000.0,55414000.0,104290000.0,41837000.0,60481000.0,-0.2993,-0.4952,-0.3585,-0.2853,-0.4815,-0.349,-0.792,-1.3938,-0.9886,-0.3679,-0.8121,-0.4977,-0.2309,-0.4252,-0.2916,-0.2988,-0.4943,-0.3578,-0.2623,-0.4689,-0.3231,4000
RocketTile_177,12.0,56.0,512.0,32.0,1.0,8.0,8.0,0.0,64.0,2.0,4.0,3.0,36089.9194,36089.9194,36089.9194,36089.9194,36089.9194,117300000.0,47188000.0,69835000.0,113740000.0,46583000.0,68613000.0,80178000.0,38022000.0,54281000.0,115430000.0,41300000.0,65634000.0,117300000.0,47184000.0,69829000.0,-0.2816,-0.4789,-0.3429,-0.2724,-0.4753,-0.3356,-0.7321,-1.3055,-0.9227,-0.3788,-0.7996,-0.5076,-0.2592,-0.4186,-0.314,-0.2811,-0.4783,-0.3424,-0.2644,-0.4645,-0.324,4000
RocketTile_178,0.0,42.0,1024.0,64.0,1.0,16.0,8.0,0.0,32.0,2.0,24.0,1.0,,,29351.3976,29351.3976,,,,,,,,53106000.0,25075000.0,35319000.0,81729000.0,27628000.0,43466000.0,,,,,,,,,,-0.7844,-1.4335,-0.984,-0.3942,-0.8271,-0.5315,-0.2258,-0.4011,-0.2847,,,,,,,4000
RocketTile_179,6.0,28.0,1024.0,64.0,2.0,8.0,4.0,0.0,32.0,1.0,8.0,1.0,34354.8029,34354.8029,34354.8029,34354.8029,34354.8029,107050000.0,40438000.0,60941000.0,103660000.0,39975000.0,59935000.0,2785500000.0,1853100000.0,2291400000.0,2821800000.0,1856500000.0,2302900000.0,107030000.0,40429000.0,60928000.0,-0.2987,-0.5016,-0.3529,-0.2875,-0.4908,-0.3496,-188.0928,-373.4329,-228.2171,-0.3726,-0.7721,-0.496,-0.2352,-0.4252,-0.2922,-0.298,-0.5005,-0.3523,-0.2658,-0.4778,-0.3244,4000
RocketTile_180,3.0,42.0,512.0,32.0,1.0,28.0,8.0,0.0,64.0,2.0,16.0,2.0,34118.3304,34118.3304,34118.3304,34118.3304,34118.3304,106510000.0,41478000.0,61821000.0,103010000.0,40921000.0,60636000.0,71012000.0,33256000.0,47318000.0,104550000.0,36265000.0,57846000.0,106470000.0,41464000.0,61798000.0,-0.2834,-0.4737,-0.3434,-0.291,-0.4905,-0.3575,-0.9532,-1.6096,-1.1713,-0.385,-0.8017,-0.5154,-0.2403,-0.4187,-0.2936,-0.2832,-0.473,-0.3432,-0.2704,-0.461,-0.3304,4000
RocketTile_181,0.0,14.0,1024.0,64.0,4.0,12.0,8.0,1.0,32.0,2.0,12.0,3.0,53962.128,53962.128,53962.128,53962.128,53962.128,154360000.0,66425000.0,95726000.0,150530000.0,65802000.0,94423000.0,115070000.0,55648000.0,78868000.0,147060000.0,59326000.0,88712000.0,154330000.0,66409000.0,95703000.0,-0.242,-0.4446,-0.305,-0.2476,-0.4394,-0.3069,-0.9358,-1.581,-1.1564,-0.3712,-0.7746,-0.5005,-0.2353,-0.4243,-0.2958,-0.2414,-0.4442,-0.3039,-0.2365,-0.4351,-0.2996,4000
RocketTile_182,6.0,0.0,256.0,32.0,2.0,4.0,8.0,1.0,32.0,2.0,4.0,2.0,36111.5885,36111.5885,36111.5885,36111.5885,36111.5885,113610000.0,45898000.0,67250000.0,110280000.0,45425000.0,66170000.0,76945000.0,37294000.0,52665000.0,108160000.0,39946000.0,61625000.0,113600000.0,45890000.0,67238000.0,-0.2816,-0.4827,-0.3488,-0.27,-0.4679,-0.3338,-0.8385,-1.5446,-1.0655,-0.3863,-0.786,-0.5071,-0.2312,-0.4211,-0.2897,-0.2809,-0.483,-0.3484,-0.2539,-0.46,-0.3187,4000
RocketTile_183,6.0,28.0,512.0,64.0,4.0,32.0,8.0,1.0,64.0,4.0,28.0,3.0,69687.288,69687.288,69687.288,69687.288,69687.288,188530000.0,81514000.0,117580000.0,183600000.0,80692000.0,115910000.0,140050000.0,68443000.0,95874000.0,182540000.0,73059000.0,110210000.0,188490000.0,81494000.0,117550000.0,-0.3018,-0.5156,-0.3515,-0.3095,-0.5217,-0.3699,-0.9396,-1.6349,-1.1699,-0.3867,-0.812,-0.5217,-0.2492,-0.449,-0.3018,-0.3001,-0.5153,-0.3496,-0.2744,-0.4947,-0.3307,4000
RocketTile_184,9.0,0.0,1024.0,64.0,2.0,28.0,8.0,0.0,64.0,1.0,24.0,2.0,34723.8893,34723.8893,34723.8893,34723.8893,34723.8893,97720000.0,37260000.0,55669000.0,94762000.0,36819000.0,54696000.0,65157000.0,30317000.0,43448000.0,92298000.0,32613000.0,50935000.0,97706000.0,37254000.0,55659000.0,-0.2339,-0.4276,-0.2913,-0.2371,-0.4297,-0.2932,-0.7692,-1.3862,-0.9586,-0.4022,-0.8614,-0.5428,-0.2302,-0.4024,-0.2858,-0.2332,-0.4272,-0.2909,-0.2163,-0.4135,-0.2746,4000
RocketTile_185,6.0,14.0,512.0,32.0,2.0,8.0,8.0,0.0,32.0,2.0,8.0,2.0,35052.264,35052.264,35052.264,35052.264,35052.264,113120000.0,45784000.0,67410000.0,109830000.0,45340000.0,66417000.0,79570000.0,38690000.0,54261000.0,111440000.0,41023000.0,64000000.0,113090000.0,45774000.0,67392000.0,-0.2483,-0.4388,-0.3099,-0.2573,-0.4476,-0.3201,-0.7563,-1.3511,-0.9544,-0.3814,-0.7784,-0.5038,-0.2437,-0.4161,-0.2953,-0.2476,-0.4376,-0.3093,-0.2312,-0.4278,-0.2953,4000
RocketTile_186,12.0,42.0,256.0,64.0,4.0,20.0,8.0,1.0,32.0,2.0,28.0,3.0,56488.6872,56488.6872,56488.6872,56488.6872,56488.6872,163810000.0,68649000.0,100410000.0,159730000.0,67938000.0,98997000.0,122800000.0,58154000.0,83076000.0,160110000.0,62227000.0,95015000.0,163780000.0,68636000.0,100390000.0,-0.2956,-0.4865,-0.3595,-0.2903,-0.4846,-0.3562,-0.7863,-1.3384,-0.9394,-0.3545,-0.7351,-0.4777,-0.2542,-0.4101,-0.3057,-0.2951,-0.4857,-0.359,-0.2797,-0.4703,-0.3432,4000
RocketTile_187,3.0,56.0,256.0,32.0,4.0,8.0,8.0,1.0,64.0,2.0,20.0,2.0,50672.9362,50672.9362,50672.9362,50672.9362,50672.9362,153130000.0,63090000.0,92514000.0,148730000.0,62417000.0,91088000.0,109640000.0,53180000.0,74726000.0,148450000.0,57200000.0,87143000.0,153100000.0,63078000.0,92496000.0,-0.3265,-0.528,-0.3912,-0.318,-0.526,-0.39,-0.9668,-1.4838,-1.1307,-0.4023,-0.824,-0.5392,-0.2567,-0.4304,-0.3086,-0.3263,-0.5277,-0.3912,-0.3101,-0.5159,-0.3808,4000
RocketTile_188,9.0,28.0,128.0,32.0,1.0,4.0,8.0,0.0,32.0,1.0,28.0,2.0,26748.4219,26748.4219,26748.4219,26748.4219,26748.4219,90784000.0,33889000.0,51241000.0,87628000.0,33379000.0,50184000.0,57260000.0,26361000.0,38130000.0,87844000.0,29042000.0,47183000.0,90738000.0,33870000.0,51213000.0,-0.2409,-0.4336,-0.3031,-0.2529,-0.4408,-0.3167,-0.9283,-1.6127,-1.1614,-0.3579,-0.7634,-0.485,-0.2448,-0.4161,-0.2948,-0.2405,-0.4331,-0.3018,-0.2271,-0.4187,-0.2849,4000
RocketTile_189,3.0,42.0,256.0,64.0,2.0,24.0,4.0,0.0,32.0,2.0,16.0,3.0,40410.036,40410.036,40410.036,40410.036,40410.036,122980000.0,50100000.0,73650000.0,119500000.0,49583000.0,72542000.0,87714000.0,41963000.0,59702000.0,119350000.0,44508000.0,69049000.0,122960000.0,50090000.0,73635000.0,-0.332,-0.5109,-0.3932,-0.2991,-0.4829,-0.3612,-0.7779,-1.3942,-0.9782,-0.3833,-0.7914,-0.5122,-0.2658,-0.4284,-0.3198,-0.3322,-0.5113,-0.3934,-0.3057,-0.4856,-0.3651,4000
RocketTile_190,3.0,0.0,0.0,32.0,2.0,8.0,8.0,1.0,32.0,2.0,28.0,3.0,37636.9632,37636.9632,37636.9632,37636.9632,37636.9632,123460000.0,50872000.0,74519000.0,120050000.0,50371000.0,73418000.0,86997000.0,42599000.0,60412000.0,118300000.0,45224000.0,69303000.0,123430000.0,50862000.0,74504000.0,-0.2496,-0.4591,-0.3081,-0.2594,-0.4456,-0.3211,-0.8164,-1.4972,-1.0405,-0.3735,-0.772,-0.4995,-0.2316,-0.4185,-0.2867,-0.2491,-0.4587,-0.3076,-0.239,-0.4319,-0.2971,4000
RocketTile_191,3.0,42.0,512.0,64.0,1.0,8.0,8.0,0.0,32.0,1.0,8.0,2.0,29191.2595,29191.2595,29191.2595,29191.2595,29191.2595,97301000.0,36071000.0,55149000.0,94203000.0,35551000.0,54148000.0,63161000.0,28615000.0,41438000.0,96269000.0,31503000.0,52011000.0,97280000.0,36064000.0,55136000.0,-0.2707,-0.4655,-0.327,-0.2731,-0.4753,-0.335,-0.7024,-1.2777,-0.8931,-0.3702,-0.7901,-0.4956,-0.2429,-0.3977,-0.2935,-0.2695,-0.4644,-0.3257,-0.2523,-0.4503,-0.3137,4000
RocketTile_192,6.0,0.0,256.0,32.0,4.0,28.0,4.0,0.0,64.0,2.0,12.0,3.0,46827.8712,46827.8712,46827.8712,46827.8712,46827.8712,139270000.0,60315000.0,86613000.0,135830000.0,59854000.0,85555000.0,106560000.0,52983000.0,74290000.0,133390000.0,55517000.0,81733000.0,139240000.0,60302000.0,86592000.0,-0.2816,-0.4611,-0.3335,-0.3222,-0.494,-0.3796,-0.8097,-1.3956,-0.9853,-0.3491,-0.7708,-0.4714,-0.2355,-0.4183,-0.2876,-0.2816,-0.4607,-0.3332,-0.2565,-0.4459,-0.3169,4000
RocketTile_193,9.0,0.0,0.0,32.0,4.0,4.0,8.0,0.0,32.0,1.0,28.0,3.0,40244.9731,40244.9731,40244.9731,40244.9731,40244.9731,130300000.0,55692000.0,80659000.0,126940000.0,55224000.0,79594000.0,99335000.0,48755000.0,69039000.0,125120000.0,51148000.0,76060000.0,130280000.0,55683000.0,80644000.0,-0.2901,-0.4659,-0.3529,-0.2434,-0.427,-0.3026,-0.7423,-1.2786,-0.8873,-0.3762,-0.808,-0.5105,-0.2313,-0.4134,-0.284,-0.2912,-0.4649,-0.3523,-0.2336,-0.4202,-0.2925,4000
RocketTile_194,9.0,28.0,1024.0,32.0,2.0,16.0,8.0,1.0,64.0,4.0,32.0,2.0,52210.6502,52210.6502,52210.6502,52210.6502,52210.6502,155460000.0,64829000.0,94614000.0,150830000.0,64055000.0,93030000.0,2823100000.0,1873500000.0,2319100000.0,2866000000.0,1877900000.0,2333500000.0,155420000.0,64815000.0,94591000.0,-0.3335,-0.5293,-0.3974,-0.3312,-0.5137,-0.395,-187.9667,-373.9862,-228.3229,-0.3661,-0.7907,-0.499,-0.2816,-0.4454,-0.3366,-0.3333,-0.5284,-0.3969,-0.317,-0.4989,-0.3801,4000
RocketTile_195,9.0,0.0,512.0,64.0,1.0,20.0,8.0,1.0,32.0,2.0,20.0,1.0,32202.1181,32202.1181,32202.1181,32202.1181,32202.1181,95464000.0,35484000.0,53112000.0,92023000.0,34943000.0,51939000.0,58369000.0,26755000.0,38261000.0,91172000.0,30098000.0,48166000.0,95422000.0,35465000.0,53084000.0,-0.2473,-0.443,-0.3021,-0.2516,-0.441,-0.3183,-0.8937,-1.6976,-1.1506,-0.3714,-0.7765,-0.4978,-0.2252,-0.403,-0.2825,-0.247,-0.4451,-0.3013,-0.2324,-0.4299,-0.2938,4000
RocketTile_196,9.0,0.0,1024.0,32.0,2.0,32.0,8.0,1.0,64.0,1.0,24.0,3.0,35933.94,35933.94,35933.94,35933.94,35933.94,116290000.0,46090000.0,68643000.0,112610000.0,45549000.0,67428000.0,80417000.0,38020000.0,54849000.0,112640000.0,40631000.0,64015000.0,116270000.0,46083000.0,68633000.0,-0.2666,-0.4548,-0.3256,-0.2534,-0.4536,-0.3169,-0.784,-1.3576,-0.9836,-0.3441,-0.749,-0.4697,-0.2423,-0.4345,-0.2981,-0.2658,-0.4548,-0.3249,-0.2321,-0.4325,-0.2912,4000
RocketTile_197,0.0,42.0,1024.0,64.0,2.0,20.0,4.0,0.0,32.0,2.0,12.0,3.0,38344.4928,38344.4928,38344.4928,38344.4928,38344.4928,113110000.0,46435000.0,67954000.0,109960000.0,46017000.0,66956000.0,80896000.0,39596000.0,55914000.0,108400000.0,41922000.0,63566000.0,113090000.0,46426000.0,67941000.0,-0.2739,-0.4572,-0.3358,-0.259,-0.4492,-0.3188,-0.8573,-1.5121,-1.0741,-0.3428,-0.7625,-0.4678,-0.2368,-0.4139,-0.2911,-0.2737,-0.4566,-0.3355,-0.2479,-0.438,-0.3087,4000
RocketTile_198,3.0,56.0,1024.0,64.0,1.0,24.0,4.0,1.0,32.0,4.0,16.0,3.0,45996.7291,45996.7291,45996.7291,45996.7291,45996.7291,154260000.0,64714000.0,94876000.0,149860000.0,63899000.0,93258000.0,2823700000.0,1873800000.0,2320200000.0,2868600000.0,1879200000.0,2336100000.0,154250000.0,64715000.0,94874000.0,-0.3332,-0.535,-0.3912,-0.3203,-0.5324,-0.3902,-188.1776,-373.4133,-228.3485,-0.3914,-0.8079,-0.5242,-0.2559,-0.4304,-0.3084,-0.3329,-0.5346,-0.3909,-0.3171,-0.526,-0.3822,4000
RocketTile_199,12.0,28.0,256.0,32.0,4.0,8.0,4.0,0.0,64.0,4.0,24.0,3.0,58762.8504,58762.8504,58762.8504,58762.8504,58762.8504,164730000.0,73059000.0,104150000.0,160450000.0,72352000.0,102730000.0,127070000.0,64348000.0,88998000.0,160520000.0,67874000.0,99654000.0,164700000.0,73048000.0,104130000.0,-0.3516,-0.5607,-0.4179,-0.3454,-0.5286,-0.4075,-0.9505,-1.6394,-1.1791,-0.372,-0.8171,-0.5027,-0.2645,-0.4464,-0.3202,-0.3516,-0.5605,-0.4178,-0.3124,-0.5248,-0.3803,4000
