Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_44,0.0,56.0,1024.0,64.0,4.0,20.0,8.0,0.0,64.0,1.0,16.0,1.0,45445.0694,45445.0694,45445.0694,45445.0694,45445.0694,40319000.0,16999000.0,24232000.0,40382000.0,16860000.0,24090000.0,36738000.0,15721000.0,22409000.0,40291000.0,15783000.0,23156000.0,40307000.0,16993000.0,24223000.0,0.1341,-0.0531,0.0796,0.1332,-0.0432,0.0786,-0.3556,-0.9192,-0.5155,-0.0003,-0.4379,-0.1345,0.153,-0.0338,0.0943,0.1382,-0.0514,0.084,0.1492,-0.0427,0.0962,1600
RocketTile_45,12.0,42.0,128.0,64.0,2.0,12.0,4.0,0.0,64.0,4.0,20.0,3.0,53043.3792,53043.3792,53043.3792,53043.3792,53043.3792,49651000.0,21589000.0,30733000.0,49300000.0,21404000.0,30453000.0,44943000.0,19919000.0,28346000.0,48798000.0,20021000.0,29202000.0,49635000.0,21582000.0,30723000.0,0.0517,-0.1262,0.0071,0.1075,-0.0929,0.0431,-0.6815,-1.412,-0.9235,-0.001,-0.4087,-0.126,0.1528,-0.0512,0.0913,0.0554,-0.1306,0.0107,0.1237,-0.1078,0.0621,1600
RocketTile_46,6.0,28.0,1024.0,32.0,1.0,4.0,8.0,0.0,64.0,1.0,8.0,1.0,27130.5317,27130.5317,27130.5317,27130.5317,27130.5317,28630000.0,12032000.0,17209000.0,28518000.0,11877000.0,17015000.0,1112100000.0,738990000.0,913730000.0,1115000000.0,738970000.0,914360000.0,28630000.0,12033000.0,17210000.0,0.1257,-0.0624,0.0688,0.1244,-0.0688,0.0596,-187.6303,-373.5194,-227.8532,0.0198,-0.4058,-0.0989,0.1679,-0.0288,0.1073,0.1269,-0.0604,0.0697,0.1407,-0.0493,0.0817,1600
RocketTile_47,3.0,28.0,128.0,32.0,4.0,12.0,8.0,0.0,32.0,2.0,28.0,3.0,44848.4299,44848.4299,44848.4299,44848.4299,44848.4299,50810000.0,23290000.0,32750000.0,50653000.0,23130000.0,32541000.0,46951000.0,21810000.0,30727000.0,50766000.0,21946000.0,31588000.0,50796000.0,23284000.0,32741000.0,0.104,-0.0972,0.0458,0.1062,-0.1007,0.0399,-0.4942,-1.1551,-0.6941,-0.0092,-0.391,-0.1311,0.1438,-0.0525,0.0859,0.105,-0.0968,0.0468,0.1297,-0.083,0.0655,1600
RocketTile_48,0.0,56.0,256.0,32.0,2.0,32.0,4.0,1.0,64.0,1.0,4.0,1.0,32390.82,32390.82,32390.82,32390.82,32390.82,30792000.0,12550000.0,18171000.0,30690000.0,12384000.0,17958000.0,27414000.0,11177000.0,16341000.0,30936000.0,11225000.0,17091000.0,30784000.0,12546000.0,18166000.0,0.1367,-0.0646,0.0798,0.1232,-0.076,0.0594,-0.4219,-1.0845,-0.624,-0.0035,-0.4486,-0.1383,0.1495,-0.0247,0.1026,0.1374,-0.0617,0.0811,0.1505,-0.0509,0.0884,1600
RocketTile_49,0.0,0.0,0.0,64.0,1.0,12.0,8.0,1.0,64.0,1.0,8.0,1.0,29191.2595,29191.2595,29191.2595,29191.2595,29191.2595,25987000.0,10065000.0,14813000.0,25980000.0,9908200.0,14630000.0,22894000.0,8700200.0,13051000.0,26490000.0,8822900.0,13892000.0,25975000.0,10060000.0,14805000.0,0.1437,-0.0678,0.0828,0.1481,-0.0506,0.0822,-0.3743,-0.9791,-0.5735,-0.0084,-0.4326,-0.1407,0.1619,-0.0327,0.0993,0.1454,-0.0655,0.0848,0.1576,-0.0491,0.093,1600
RocketTile_50,0.0,14.0,0.0,32.0,1.0,16.0,4.0,1.0,64.0,4.0,4.0,3.0,45845.0179,45845.0179,45845.0179,45845.0179,45845.0179,45242000.0,20086000.0,28544000.0,45048000.0,19897000.0,28296000.0,40939000.0,18369000.0,26228000.0,44947000.0,18579000.0,27241000.0,45233000.0,20082000.0,28538000.0,0.1022,-0.1131,0.0391,0.0941,-0.1289,0.025,-0.648,-1.4232,-0.9003,-0.0104,-0.4211,-0.1425,0.151,-0.0602,0.0835,0.1036,-0.1127,0.0407,0.1181,-0.1062,0.0541,1600
RocketTile_51,9.0,0.0,1024.0,64.0,1.0,12.0,8.0,0.0,32.0,1.0,12.0,2.0,26443.139,26443.139,26443.139,26443.139,26443.139,26542000.0,10821000.0,15839000.0,26685000.0,10713000.0,15742000.0,23575000.0,9784600.0,14367000.0,26633000.0,9908300.0,15073000.0,26538000.0,10820000.0,15837000.0,0.1541,-0.0434,0.0984,0.1411,-0.0504,0.0773,-0.4839,-1.1284,-0.7,0.0157,-0.3996,-0.1138,0.1625,-0.0291,0.1025,0.1545,-0.0431,0.0985,0.1639,-0.0329,0.1036,1600
RocketTile_52,9.0,14.0,256.0,64.0,1.0,12.0,8.0,0.0,64.0,2.0,4.0,2.0,34354.8029,34354.8029,34354.8029,34354.8029,34354.8029,32768000.0,13638000.0,19676000.0,32724000.0,13505000.0,19513000.0,29673000.0,12491000.0,18095000.0,32880000.0,12552000.0,18811000.0,32754000.0,13632000.0,19667000.0,0.1392,-0.0567,0.0831,0.1433,-0.0486,0.0829,-0.4114,-1.0284,-0.6119,-0.0264,-0.4636,-0.1647,0.162,-0.0275,0.0977,0.14,-0.0532,0.0836,0.1567,-0.0431,0.1001,1600
RocketTile_53,6.0,14.0,128.0,32.0,1.0,12.0,4.0,1.0,32.0,4.0,20.0,3.0,41379.4829,41379.4829,41379.4829,41379.4829,41379.4829,45865000.0,20805000.0,29414000.0,45640000.0,20611000.0,29135000.0,41707000.0,19082000.0,27093000.0,45558000.0,19275000.0,28067000.0,45845000.0,20796000.0,29400000.0,0.1175,-0.0717,0.0571,0.1094,-0.0799,0.0471,-0.5141,-1.2006,-0.737,-0.0044,-0.4216,-0.1368,0.1332,-0.0562,0.0777,0.1179,-0.0698,0.0582,0.137,-0.0596,0.0767,1600
RocketTile_54,9.0,28.0,0.0,64.0,2.0,24.0,4.0,1.0,32.0,2.0,24.0,2.0,39520.0426,39520.0426,39520.0426,39520.0426,39520.0426,38209000.0,16279000.0,23405000.0,38030000.0,16099000.0,23155000.0,34833000.0,14852000.0,21484000.0,38307000.0,14940000.0,22279000.0,38200000.0,16274000.0,23399000.0,0.1334,-0.0716,0.0743,0.1249,-0.0773,0.0643,-0.3856,-1.0664,-0.6063,0.0157,-0.3966,-0.111,0.1461,-0.0453,0.0845,0.1341,-0.0694,0.0746,0.1469,-0.0603,0.0879,1600
RocketTile_55,3.0,56.0,512.0,32.0,1.0,8.0,4.0,1.0,32.0,1.0,8.0,3.0,31513.5216,31513.5216,31513.5216,31513.5216,31513.5216,37903000.0,16082000.0,23517000.0,37695000.0,15861000.0,23208000.0,34220000.0,14413000.0,21268000.0,37487000.0,14491000.0,22045000.0,37886000.0,16075000.0,23506000.0,0.1298,-0.0519,0.0741,0.1254,-0.0547,0.0662,-0.3475,-0.9506,-0.5396,0.0016,-0.3971,-0.1199,0.1571,-0.0401,0.0936,0.1301,-0.0521,0.0745,0.1392,-0.0398,0.0819,1600
RocketTile_56,0.0,28.0,256.0,64.0,1.0,16.0,8.0,0.0,64.0,1.0,8.0,3.0,29331.8626,29331.8626,29331.8626,29331.8626,29331.8626,30379000.0,12846000.0,18735000.0,30432000.0,12725000.0,18603000.0,27463000.0,11697000.0,17180000.0,30655000.0,11821000.0,17911000.0,30372000.0,12844000.0,18731000.0,0.1305,-0.0415,0.0817,0.1333,-0.0478,0.0815,-0.3873,-0.9874,-0.586,0.005,-0.4276,-0.1199,0.1624,-0.024,0.1029,0.1295,-0.0391,0.0812,0.1503,-0.0358,0.1005,1600
RocketTile_57,12.0,28.0,256.0,32.0,4.0,8.0,4.0,1.0,64.0,1.0,4.0,2.0,44356.7707,44356.7707,44356.7707,44356.7707,44356.7707,47931000.0,21037000.0,29903000.0,47923000.0,20831000.0,29670000.0,44007000.0,19314000.0,27671000.0,47824000.0,19360000.0,28484000.0,47920000.0,21033000.0,29896000.0,0.135,-0.0715,0.0769,0.1329,-0.0647,0.0714,-0.6143,-1.3728,-0.8565,-0.0118,-0.4432,-0.1436,0.1409,-0.0531,0.0818,0.1362,-0.072,0.077,0.1491,-0.0517,0.0893,1600
RocketTile_58,3.0,28.0,0.0,32.0,2.0,4.0,4.0,1.0,32.0,4.0,12.0,3.0,44404.8149,44404.8149,44404.8149,44404.8149,44404.8149,48391000.0,22352000.0,31357000.0,48383000.0,22177000.0,31155000.0,44170000.0,20638000.0,29045000.0,48105000.0,20901000.0,30074000.0,48381000.0,22348000.0,31350000.0,0.1203,-0.0661,0.0622,0.1136,-0.0765,0.0523,-0.6704,-1.3509,-0.9014,0.014,-0.3941,-0.115,0.1451,-0.0479,0.0822,0.1211,-0.0654,0.0632,0.1289,-0.0571,0.0683,1600
RocketTile_59,3.0,42.0,512.0,64.0,2.0,16.0,4.0,0.0,64.0,4.0,4.0,3.0,53148.4416,53148.4416,53148.4416,53148.4416,53148.4416,51392000.0,22304000.0,31736000.0,51260000.0,22107000.0,31490000.0,46771000.0,20812000.0,29531000.0,50741000.0,20897000.0,30386000.0,51374000.0,22297000.0,31725000.0,0.1097,-0.1124,0.0431,0.0786,-0.109,0.019,-0.5774,-1.3006,-0.8059,-0.0201,-0.4588,-0.1619,0.1526,-0.048,0.0913,0.1112,-0.1112,0.0438,0.127,-0.098,0.0605,1600
RocketTile_60,12.0,0.0,0.0,64.0,2.0,28.0,4.0,0.0,32.0,1.0,8.0,3.0,34008.6989,34008.6989,34008.6989,34008.6989,34008.6989,35256000.0,15199000.0,21973000.0,35029000.0,15054000.0,21764000.0,31961000.0,13920000.0,20179000.0,34901000.0,13964000.0,20799000.0,35247000.0,15195000.0,21967000.0,0.1344,-0.0592,0.0784,0.1301,-0.0408,0.0712,-0.5094,-1.2471,-0.7469,0.0216,-0.3801,-0.0934,0.1515,-0.0494,0.089,0.1345,-0.0591,0.0784,0.1435,-0.0301,0.0863,1600
RocketTile_61,9.0,28.0,128.0,64.0,2.0,28.0,4.0,1.0,32.0,1.0,24.0,2.0,37592.7494,37592.7494,37592.7494,37592.7494,37592.7494,36747000.0,15265000.0,22180000.0,36572000.0,15047000.0,21885000.0,33446000.0,13569000.0,20059000.0,37031000.0,13663000.0,20884000.0,36734000.0,15260000.0,22172000.0,0.1263,-0.0508,0.0684,0.126,-0.0423,0.0674,-0.4144,-1.0339,-0.6122,0.0171,-0.3957,-0.1056,0.1517,-0.0394,0.0956,0.1269,-0.0493,0.0688,0.1443,-0.0336,0.087,1600
RocketTile_62,3.0,56.0,128.0,64.0,4.0,20.0,4.0,0.0,64.0,2.0,8.0,3.0,55381.8384,55381.8384,55381.8384,55381.8384,55381.8384,53709000.0,23428000.0,33340000.0,53605000.0,23225000.0,33098000.0,49180000.0,21663000.0,30964000.0,53644000.0,21872000.0,32059000.0,53691000.0,23419000.0,33327000.0,0.1133,-0.0616,0.0679,0.1201,-0.0656,0.0637,-0.6175,-1.3914,-0.8577,0.0033,-0.4269,-0.1277,0.1465,-0.0385,0.0917,0.1136,-0.0603,0.069,0.1461,-0.052,0.0881,1600
RocketTile_63,9.0,28.0,1024.0,64.0,1.0,12.0,4.0,0.0,32.0,2.0,28.0,3.0,33987.6864,33987.6864,33987.6864,33987.6864,33987.6864,40249000.0,17694000.0,25301000.0,40126000.0,17513000.0,25082000.0,1122600000.0,744430000.0,921370000.0,1125900000.0,744470000.0,922160000.0,40241000.0,17691000.0,25295000.0,0.1083,-0.0814,0.0559,0.117,-0.0789,0.0577,-187.8411,-372.9779,-227.852,0.0003,-0.4128,-0.1309,0.1488,-0.0329,0.096,0.1086,-0.0796,0.0567,0.1317,-0.0584,0.072,1600
RocketTile_64,3.0,56.0,0.0,64.0,1.0,16.0,8.0,1.0,32.0,4.0,24.0,2.0,40455.8914,40455.8914,40455.8914,40455.8914,40455.8914,40525000.0,18062000.0,25479000.0,40521000.0,17903000.0,25294000.0,36657000.0,16415000.0,23293000.0,40529000.0,16606000.0,24246000.0,40517000.0,18058000.0,25474000.0,0.124,-0.086,0.0671,0.1215,-0.079,0.0584,-0.5877,-1.2922,-0.8197,0.0027,-0.3635,-0.1169,0.1451,-0.0371,0.0914,0.1245,-0.0859,0.0679,0.1387,-0.0745,0.0774,1600
RocketTile_65,9.0,28.0,128.0,32.0,1.0,32.0,8.0,1.0,32.0,4.0,8.0,2.0,40810.2581,40810.2581,40810.2581,40810.2581,40810.2581,42699000.0,18997000.0,26898000.0,42548000.0,18774000.0,26613000.0,38731000.0,17215000.0,24540000.0,42501000.0,17346000.0,25434000.0,42687000.0,18992000.0,26890000.0,0.1154,-0.0659,0.0589,0.0842,-0.0995,0.0207,-0.5529,-1.2356,-0.7749,0.0172,-0.3955,-0.1055,0.1374,-0.0377,0.084,0.1159,-0.0648,0.0594,0.1289,-0.0533,0.0698,1600
RocketTile_66,6.0,42.0,0.0,64.0,4.0,20.0,8.0,0.0,64.0,1.0,20.0,2.0,46852.5499,46852.5499,46852.5499,46852.5499,46852.5499,43421000.0,18672000.0,26676000.0,43461000.0,18536000.0,26529000.0,39961000.0,17343000.0,24803000.0,43006000.0,17419000.0,25484000.0,43408000.0,18666000.0,26668000.0,0.1328,-0.0548,0.081,0.13,-0.0453,0.082,-0.5327,-1.1817,-0.7477,0.0251,-0.3704,-0.0987,0.1541,-0.0139,0.1111,0.1354,-0.054,0.0821,0.1589,-0.039,0.1015,1600
RocketTile_67,6.0,42.0,1024.0,64.0,2.0,4.0,8.0,0.0,32.0,4.0,28.0,2.0,46674.792,46674.792,46674.792,46674.792,46674.792,49208000.0,22064000.0,30960000.0,49102000.0,21898000.0,30758000.0,1130800000.0,748580000.0,926700000.0,1135000000.0,748640000.0,927640000.0,49197000.0,22059000.0,30953000.0,0.111,-0.1148,0.0396,0.1125,-0.0685,0.0494,-187.6815,-373.3883,-227.853,-0.015,-0.4583,-0.1487,0.1391,-0.0463,0.0834,0.1116,-0.1122,0.0409,0.129,-0.0911,0.063,1600
RocketTile_68,6.0,14.0,0.0,32.0,4.0,4.0,4.0,1.0,64.0,4.0,12.0,2.0,57606.48,57606.48,57606.48,57606.48,57606.48,56253000.0,25509000.0,35758000.0,56186000.0,25321000.0,35520000.0,51525000.0,23804000.0,33285000.0,55362000.0,23924000.0,34144000.0,56240000.0,25503000.0,35749000.0,0.0911,-0.096,0.0381,0.0293,-0.159,-0.0343,-0.5003,-1.1625,-0.7131,-0.0098,-0.4361,-0.13,0.1481,-0.0559,0.0879,0.0922,-0.0939,0.0388,0.1157,-0.0741,0.0617,1600
RocketTile_69,9.0,28.0,128.0,32.0,1.0,8.0,4.0,1.0,64.0,2.0,20.0,2.0,35601.4613,35601.4613,35601.4613,35601.4613,35601.4613,35319000.0,14854000.0,21454000.0,35038000.0,14641000.0,21153000.0,31723000.0,13177000.0,19297000.0,35349000.0,13292000.0,20148000.0,35305000.0,14847000.0,21444000.0,0.1307,-0.1073,0.0584,0.1308,-0.0859,0.0659,-0.4656,-1.1535,-0.6804,0.0101,-0.4123,-0.1179,0.1409,-0.056,0.0807,0.1306,-0.1073,0.0583,0.1464,-0.0942,0.0741,1600
RocketTile_70,0.0,42.0,0.0,64.0,1.0,16.0,4.0,0.0,64.0,2.0,4.0,3.0,34312.559,34312.559,34312.559,34312.559,34312.559,33826000.0,14537000.0,20963000.0,33966000.0,14421000.0,20853000.0,30761000.0,13412000.0,19394000.0,34026000.0,13559000.0,20160000.0,33818000.0,14534000.0,20959000.0,0.151,-0.0425,0.0968,0.1343,-0.0463,0.0757,-0.5968,-1.3056,-0.8373,-0.0098,-0.4415,-0.1478,0.1628,-0.0209,0.1107,0.1519,-0.0419,0.0977,0.1591,-0.0329,0.1041,1600
RocketTile_71,3.0,56.0,128.0,32.0,1.0,16.0,8.0,1.0,64.0,2.0,20.0,2.0,36468.1987,36468.1987,36468.1987,36468.1987,36468.1987,35823000.0,14998000.0,21689000.0,35776000.0,14774000.0,21413000.0,32325000.0,13292000.0,19538000.0,35864000.0,13397000.0,20363000.0,35815000.0,14993000.0,21682000.0,0.1243,-0.0896,0.0656,0.1247,-0.0745,0.0609,-0.441,-1.1155,-0.6508,0.0072,-0.3983,-0.1227,0.1559,-0.0373,0.0941,0.1251,-0.089,0.0665,0.1379,-0.0743,0.0775,1600
RocketTile_72,6.0,28.0,0.0,32.0,4.0,32.0,4.0,1.0,64.0,2.0,4.0,1.0,46497.3624,46497.3624,46497.3624,46497.3624,46497.3624,45322000.0,19913000.0,28036000.0,45375000.0,19731000.0,27833000.0,41177000.0,18330000.0,25876000.0,45143000.0,18421000.0,26757000.0,45311000.0,19908000.0,28028000.0,0.1223,-0.0638,0.0649,0.1414,-0.0543,0.081,-0.4901,-1.166,-0.7151,0.0055,-0.3991,-0.1217,0.1515,-0.0479,0.09,0.1232,-0.0612,0.0668,0.1577,-0.0441,0.0956,1600
RocketTile_73,9.0,42.0,0.0,32.0,1.0,24.0,4.0,1.0,64.0,1.0,24.0,1.0,27576.0893,27576.0893,27576.0893,27576.0893,27576.0893,25786000.0,10146000.0,14890000.0,25756000.0,9990400.0,14703000.0,22434000.0,8734100.0,13018000.0,25974000.0,8827700.0,13817000.0,25791000.0,10149000.0,14894000.0,0.1354,-0.048,0.0822,0.1529,-0.043,0.0937,-0.3233,-0.9432,-0.5153,0.0177,-0.4119,-0.117,0.1672,-0.0197,0.1064,0.1358,-0.0469,0.0828,0.1603,-0.0365,0.1056,1600
RocketTile_74,0.0,14.0,512.0,64.0,4.0,16.0,8.0,1.0,32.0,4.0,4.0,1.0,57831.3518,57831.3518,57831.3518,57831.3518,57831.3518,53547000.0,23918000.0,33391000.0,53570000.0,23733000.0,33188000.0,49024000.0,22129000.0,30956000.0,53178000.0,22305000.0,31960000.0,53530000.0,23910000.0,33379000.0,0.1058,-0.0866,0.0468,0.1084,-0.0914,0.0424,-0.5767,-1.278,-0.8006,0.005,-0.3997,-0.1252,0.1345,-0.0394,0.0812,0.1068,-0.0858,0.0478,0.1265,-0.0752,0.0643,1600
RocketTile_75,3.0,0.0,0.0,64.0,2.0,32.0,8.0,1.0,32.0,2.0,20.0,1.0,38322.167,38322.167,38322.167,38322.167,38322.167,35114000.0,14480000.0,20844000.0,34999000.0,14303000.0,20611000.0,31366000.0,13037000.0,18842000.0,35056000.0,13101000.0,19650000.0,35104000.0,14475000.0,20837000.0,0.131,-0.0473,0.0823,0.1022,-0.0709,0.0452,-0.4499,-1.1148,-0.6683,-0.0103,-0.4489,-0.1502,0.1534,-0.0479,0.0931,0.1318,-0.0455,0.0833,0.1461,-0.0339,0.0955,1600
RocketTile_76,9.0,28.0,256.0,32.0,1.0,32.0,8.0,1.0,64.0,2.0,32.0,3.0,37956.5827,37956.5827,37956.5827,37956.5827,37956.5827,40110000.0,17283000.0,24971000.0,40043000.0,17084000.0,24731000.0,36663000.0,15572000.0,22796000.0,40040000.0,15667000.0,23586000.0,40102000.0,17281000.0,24967000.0,0.1239,-0.0712,0.0666,0.1268,-0.0763,0.0636,-0.438,-1.0823,-0.6495,0.0065,-0.4177,-0.1244,0.1637,-0.0238,0.1068,0.125,-0.0693,0.0677,0.1391,-0.0614,0.0795,1600
RocketTile_77,6.0,0.0,128.0,64.0,2.0,12.0,4.0,0.0,64.0,2.0,8.0,1.0,37956.5827,37956.5827,37956.5827,37956.5827,37956.5827,32305000.0,13196000.0,18920000.0,32383000.0,13085000.0,18806000.0,28902000.0,12120000.0,17351000.0,32123000.0,12188000.0,18025000.0,32298000.0,13193000.0,18915000.0,0.1421,-0.0659,0.079,0.131,-0.0727,0.0644,-0.499,-1.194,-0.7254,-0.0032,-0.4312,-0.1359,0.1569,-0.0364,0.0958,0.143,-0.064,0.0803,0.155,-0.057,0.0881,1600
RocketTile_78,0.0,56.0,0.0,64.0,1.0,20.0,8.0,0.0,32.0,1.0,8.0,3.0,27769.716,27769.716,27769.716,27769.716,27769.716,30129000.0,12775000.0,18627000.0,30216000.0,12658000.0,18503000.0,27006000.0,11622000.0,17019000.0,30271000.0,11777000.0,17809000.0,30125000.0,12774000.0,18625000.0,0.1336,-0.0731,0.0779,0.1288,-0.0753,0.0685,-0.4165,-1.066,-0.6217,0.0221,-0.4394,-0.1042,0.1604,-0.0319,0.1004,0.1337,-0.0725,0.0787,0.1423,-0.0657,0.0857,1600
RocketTile_79,12.0,28.0,512.0,64.0,1.0,32.0,4.0,1.0,64.0,1.0,8.0,3.0,34834.6699,34834.6699,34834.6699,34834.6699,34834.6699,39139000.0,16168000.0,23789000.0,39053000.0,15940000.0,23508000.0,35102000.0,14425000.0,21455000.0,38647000.0,14498000.0,22241000.0,39122000.0,16160000.0,23777000.0,0.1319,-0.0633,0.0712,0.1427,-0.053,0.0842,-0.3281,-0.8904,-0.5163,0.0201,-0.3859,-0.0966,0.1564,-0.0364,0.0964,0.1325,-0.0633,0.0723,0.1504,-0.0491,0.0931,1600
RocketTile_80,0.0,42.0,128.0,32.0,1.0,12.0,8.0,1.0,64.0,2.0,24.0,3.0,35601.4613,35601.4613,35601.4613,35601.4613,35601.4613,37556000.0,15953000.0,23204000.0,37544000.0,15786000.0,23003000.0,33574000.0,14527000.0,21152000.0,37104000.0,14664000.0,21977000.0,37549000.0,15951000.0,23200000.0,0.1361,-0.0607,0.0808,0.1298,-0.0641,0.0689,-0.4225,-1.0794,-0.6192,-0.0013,-0.4152,-0.1348,0.1588,-0.0301,0.0977,0.1371,-0.058,0.0814,0.152,-0.0529,0.094,1600
RocketTile_81,9.0,14.0,0.0,32.0,2.0,4.0,4.0,0.0,32.0,4.0,4.0,1.0,38896.3166,38896.3166,38896.3166,38896.3166,38896.3166,37919000.0,17302000.0,23958000.0,37849000.0,17188000.0,23816000.0,34407000.0,16073000.0,22224000.0,37708000.0,16164000.0,22935000.0,37909000.0,17298000.0,23951000.0,0.1073,-0.0955,0.0475,0.0952,-0.0962,0.0285,-0.5933,-1.2838,-0.822,-0.0179,-0.4462,-0.1449,0.1529,-0.0426,0.0998,0.1078,-0.0941,0.048,0.1232,-0.0859,0.0594,1600
RocketTile_82,9.0,28.0,512.0,32.0,1.0,28.0,8.0,0.0,32.0,2.0,12.0,1.0,28992.708,28992.708,28992.708,28992.708,28992.708,29960000.0,12794000.0,18156000.0,29906000.0,12644000.0,17979000.0,27052000.0,11503000.0,16463000.0,30253000.0,11560000.0,17159000.0,29962000.0,12796000.0,18158000.0,0.1109,-0.0785,0.0514,0.1123,-0.0855,0.0467,-0.4937,-1.1858,-0.7145,0.0153,-0.4052,-0.1186,0.1444,-0.0516,0.0857,0.1109,-0.0767,0.0517,0.1308,-0.0652,0.0692,1600
RocketTile_83,12.0,0.0,1024.0,32.0,1.0,20.0,8.0,0.0,64.0,2.0,24.0,3.0,32600.6438,32600.6438,32600.6438,32600.6438,32600.6438,33663000.0,14629000.0,21036000.0,33719000.0,14513000.0,20905000.0,30434000.0,13444000.0,19373000.0,33650000.0,13576000.0,20127000.0,33655000.0,14626000.0,21031000.0,0.1473,-0.062,0.0861,0.142,-0.0554,0.0821,-0.431,-1.059,-0.6349,0.001,-0.4069,-0.1272,0.1552,-0.0328,0.0954,0.1477,-0.0598,0.0871,0.1617,-0.0453,0.0959,1600
RocketTile_84,3.0,28.0,128.0,64.0,4.0,4.0,8.0,0.0,32.0,2.0,32.0,1.0,49158.2045,49158.2045,49158.2045,49158.2045,49158.2045,45304000.0,19605000.0,27657000.0,45264000.0,19449000.0,27476000.0,41633000.0,18173000.0,25724000.0,45500000.0,18289000.0,26608000.0,45292000.0,19599000.0,27649000.0,0.1166,-0.0791,0.0611,0.1031,-0.078,0.0425,-0.504,-1.2347,-0.7281,-0.012,-0.4548,-0.1501,0.1395,-0.0472,0.0859,0.1176,-0.0778,0.0609,0.1314,-0.064,0.0731,1600
RocketTile_85,9.0,14.0,1024.0,64.0,4.0,16.0,8.0,0.0,32.0,4.0,4.0,2.0,58591.3306,58591.3306,58591.3306,58591.3306,58591.3306,60371000.0,27355000.0,38196000.0,59952000.0,27168000.0,37901000.0,1141300000.0,753750000.0,933710000.0,1145400000.0,753840000.0,934660000.0,60353000.0,27348000.0,38184000.0,0.0621,-0.1113,0.0102,0.071,-0.1228,0.0077,-187.7513,-373.1945,-227.807,-0.0097,-0.4098,-0.1299,0.1293,-0.0515,0.0758,0.0638,-0.1098,0.0123,0.085,-0.0944,0.0292,1600
RocketTile_86,3.0,0.0,0.0,64.0,2.0,24.0,4.0,1.0,64.0,4.0,12.0,2.0,52665.4282,52665.4282,52665.4282,52665.4282,52665.4282,46656000.0,20173000.0,28644000.0,46655000.0,19991000.0,28437000.0,42349000.0,18427000.0,26280000.0,46526000.0,18691000.0,27371000.0,46643000.0,20167000.0,28635000.0,0.1222,-0.072,0.0621,0.0864,-0.1203,0.0164,-0.6702,-1.383,-0.9017,0.0181,-0.4016,-0.1101,0.1389,-0.0558,0.0758,0.1224,-0.0691,0.0635,0.1464,-0.0606,0.0887,1600
RocketTile_87,12.0,42.0,128.0,32.0,4.0,4.0,8.0,0.0,64.0,4.0,32.0,2.0,57158.0496,57158.0496,57158.0496,57158.0496,57158.0496,56138000.0,25405000.0,35509000.0,55772000.0,25205000.0,35213000.0,51196000.0,23585000.0,32959000.0,55266000.0,23763000.0,33938000.0,56118000.0,25396000.0,35495000.0,0.0873,-0.1107,0.025,0.0959,-0.1012,0.0324,-0.7495,-1.5737,-1.0103,0.009,-0.4299,-0.128,0.1449,-0.0609,0.0845,0.0875,-0.11,0.0253,0.1176,-0.0946,0.0531,1600
