Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_57,12.0,28.0,256.0,32.0,4.0,8.0,4.0,1.0,64.0,1.0,4.0,2.0,42817.333,42817.333,42817.333,42817.333,42817.333,23524000.0,10355000.0,14635000.0,23314000.0,10259000.0,14482000.0,23894000.0,9603400.0,13976000.0,23421000.0,9661700.0,13964000.0,23516000.0,10352000.0,14630000.0,0.3884,-0.0769,0.2599,0.3796,0.0001,0.2584,-0.1973,-1.4732,-0.5662,0.4356,-0.0004,0.2962,0.3878,-0.0776,0.2589,800
RocketTile_58,3.0,28.0,0.0,32.0,2.0,4.0,4.0,1.0,32.0,4.0,12.0,3.0,43158.1838,43158.1838,43158.1838,43158.1838,43158.1838,24018000.0,10977000.0,15408000.0,23744000.0,10895000.0,15254000.0,24184000.0,10316000.0,14766000.0,23760000.0,10365000.0,14752000.0,24011000.0,10975000.0,15404000.0,0.435,-0.0518,0.3036,0.4716,-0.0,0.3273,-0.3029,-1.5419,-0.6685,0.4279,-0.0003,0.2928,0.4375,-0.0456,0.3065,800
RocketTile_59,3.0,42.0,512.0,64.0,2.0,16.0,4.0,0.0,64.0,4.0,4.0,3.0,51809.7168,51809.7168,51809.7168,51809.7168,51809.7168,25696000.0,11052000.0,15656000.0,25478000.0,10969000.0,15517000.0,26017000.0,10405000.0,15057000.0,25534000.0,10430000.0,15021000.0,25686000.0,11048000.0,15650000.0,0.4087,-0.0659,0.2839,0.4473,-0.0,0.3153,-0.2683,-1.4796,-0.6236,0.4165,-0.0001,0.2874,0.4098,-0.0624,0.286,800
RocketTile_60,12.0,0.0,0.0,64.0,2.0,28.0,4.0,0.0,32.0,1.0,8.0,3.0,32918.8406,32918.8406,32918.8406,32918.8406,32918.8406,17330000.0,7435200.0,10701000.0,17144000.0,7373700.0,10596000.0,17723000.0,6950600.0,10284000.0,17158000.0,6978400.0,10232000.0,17325000.0,7432900.0,10698000.0,0.4286,-0.0526,0.3078,0.4591,0.0,0.3233,-0.2784,-1.4714,-0.657,0.4397,-0.0,0.3033,0.431,-0.0462,0.3103,800
RocketTile_61,9.0,28.0,128.0,64.0,2.0,28.0,4.0,1.0,32.0,1.0,24.0,2.0,36154.9267,36154.9267,36154.9267,36154.9267,36154.9267,18029000.0,7429500.0,10786000.0,17781000.0,7328300.0,10614000.0,18480000.0,6761800.0,10197000.0,17975000.0,6811000.0,10166000.0,18023000.0,7427400.0,10783000.0,0.4259,-0.0537,0.3056,0.4455,0.0,0.3158,-0.2637,-1.5007,-0.6349,0.4352,-0.0001,0.2991,0.4286,-0.0481,0.3081,800
RocketTile_62,3.0,56.0,128.0,64.0,4.0,20.0,4.0,0.0,64.0,2.0,8.0,3.0,54179.7768,54179.7768,54179.7768,54179.7768,54179.7768,27119000.0,11452000.0,16348000.0,26914000.0,11367000.0,16213000.0,27550000.0,10804000.0,15796000.0,27045000.0,10847000.0,15762000.0,27109000.0,11448000.0,16342000.0,0.2998,-0.0681,0.1849,0.3773,0.0001,0.2643,-0.401,-1.8076,-0.812,0.3966,-0.0013,0.2787,0.3095,-0.0631,0.1912,800
RocketTile_63,9.0,28.0,1024.0,64.0,1.0,12.0,4.0,0.0,32.0,2.0,28.0,3.0,32707.9771,32707.9771,32707.9771,32707.9771,32707.9771,19391000.0,8618700.0,12230000.0,19283000.0,8539000.0,12127000.0,562630000.0,372150000.0,460750000.0,562010000.0,372270000.0,460670000.0,19383000.0,8615000.0,12224000.0,0.4113,-0.0702,0.2823,0.4591,-0.0,0.3187,-187.3694,-373.8148,-227.787,0.4176,-0.0002,0.2835,0.4153,-0.0669,0.2871,800
RocketTile_64,3.0,56.0,0.0,64.0,1.0,16.0,8.0,1.0,32.0,4.0,24.0,2.0,39266.388,39266.388,39266.388,39266.388,39266.388,20114000.0,8768900.0,12499000.0,19799000.0,8680300.0,12321000.0,20137000.0,8177100.0,11818000.0,19676000.0,8223000.0,11795000.0,20106000.0,8765300.0,12494000.0,0.4313,-0.0571,0.2953,0.451,-0.0,0.3169,-0.3156,-1.6173,-0.6807,0.4512,-0.0001,0.3155,0.4343,-0.053,0.3005,800
RocketTile_65,9.0,28.0,128.0,32.0,1.0,32.0,8.0,1.0,32.0,4.0,8.0,2.0,39452.0803,39452.0803,39452.0803,39452.0803,39452.0803,20589000.0,9196300.0,12936000.0,20324000.0,9094900.0,12768000.0,21047000.0,8539400.0,12375000.0,20482000.0,8563200.0,12305000.0,20580000.0,9191600.0,12930000.0,0.4243,-0.0624,0.2896,0.453,0.0,0.3099,-0.2972,-1.5755,-0.6865,0.428,-0.0006,0.2948,0.4243,-0.0592,0.2898,800
RocketTile_66,6.0,42.0,0.0,64.0,4.0,20.0,8.0,0.0,64.0,1.0,20.0,2.0,45669.1752,45669.1752,45669.1752,45669.1752,45669.1752,22057000.0,9148800.0,13098000.0,21891000.0,9086700.0,12997000.0,22444000.0,8652500.0,12665000.0,21934000.0,8679800.0,12621000.0,22050000.0,9145600.0,13093000.0,0.3712,-0.0555,0.2618,0.4206,0.0,0.292,-0.4404,-1.7836,-0.8541,0.4301,-0.0005,0.2883,0.3743,-0.0484,0.2665,800
RocketTile_67,6.0,42.0,1024.0,64.0,2.0,4.0,8.0,0.0,32.0,4.0,28.0,2.0,45420.7738,45420.7738,45420.7738,45420.7738,45420.7738,24248000.0,10859000.0,15132000.0,24052000.0,10775000.0,15001000.0,567600000.0,374310000.0,463600000.0,567030000.0,374420000.0,463520000.0,24241000.0,10856000.0,15127000.0,0.37,-0.0588,0.2551,0.4158,0.0,0.2873,-187.4655,-373.7021,-227.7251,0.4236,-0.0001,0.2839,0.3709,-0.0462,0.261,800
RocketTile_68,6.0,14.0,0.0,32.0,4.0,4.0,4.0,1.0,64.0,4.0,12.0,2.0,56434.5144,56434.5144,56434.5144,56434.5144,56434.5144,28465000.0,12616000.0,17626000.0,28217000.0,12532000.0,17485000.0,28639000.0,11881000.0,16948000.0,28260000.0,11935000.0,16948000.0,28458000.0,12613000.0,17621000.0,0.3588,-0.0556,0.2509,0.4149,0.0,0.2802,-0.3102,-1.5667,-0.7014,0.4284,-0.0001,0.2983,0.3614,-0.044,0.2524,800
RocketTile_69,9.0,28.0,128.0,32.0,1.0,8.0,4.0,1.0,64.0,2.0,20.0,2.0,34181.532,34181.532,34181.532,34181.532,34181.532,16782000.0,7144400.0,10250000.0,16531000.0,7043500.0,10084000.0,17242000.0,6507600.0,9698000.0,16752000.0,6541200.0,9655600.0,16774000.0,7140100.0,10244000.0,0.4513,-0.0528,0.3188,0.4688,-0.0,0.3282,-0.38,-1.6622,-0.7702,0.4464,-0.0001,0.3039,0.4531,-0.0476,0.3207,800
RocketTile_70,0.0,42.0,0.0,64.0,1.0,16.0,4.0,0.0,64.0,2.0,4.0,3.0,33238.5696,33238.5696,33238.5696,33238.5696,33238.5696,16686000.0,7146200.0,10283000.0,16483000.0,7079600.0,10163000.0,16980000.0,6673400.0,9840900.0,16505000.0,6701400.0,9804900.0,16679000.0,7143600.0,10279000.0,0.4485,-0.054,0.3156,0.4699,0.0,0.3354,-0.3215,-1.4626,-0.6861,0.453,-0.0008,0.31,0.4511,-0.0503,0.3174,800
RocketTile_71,3.0,56.0,128.0,32.0,1.0,16.0,8.0,1.0,64.0,2.0,20.0,2.0,35052.264,35052.264,35052.264,35052.264,35052.264,17145000.0,7272400.0,10435000.0,16867000.0,7161100.0,10246000.0,17678000.0,6568100.0,9841200.0,17071000.0,6615500.0,9794300.0,17141000.0,7270000.0,10431000.0,0.3916,-0.0605,0.2576,0.4608,0.0,0.3228,-0.402,-1.6885,-0.7844,0.4502,-0.0017,0.3094,0.3939,-0.0522,0.2598,800
RocketTile_72,6.0,28.0,0.0,32.0,4.0,32.0,4.0,1.0,64.0,2.0,4.0,1.0,45245.7518,45245.7518,45245.7518,45245.7518,45245.7518,22576000.0,9861600.0,13824000.0,22354000.0,9768000.0,13675000.0,22896000.0,9158300.0,13194000.0,22450000.0,9212300.0,13182000.0,22568000.0,9858600.0,13819000.0,0.3921,-0.0638,0.2649,0.4565,-0.0001,0.3252,-0.3213,-1.4757,-0.6781,0.4389,-0.0058,0.2989,0.3939,-0.058,0.2659,800
RocketTile_73,9.0,42.0,0.0,32.0,1.0,24.0,4.0,1.0,64.0,1.0,24.0,1.0,26346.6403,26346.6403,26346.6403,26346.6403,26346.6403,11923000.0,4870600.0,7040600.0,11716000.0,4784700.0,6899300.0,12400000.0,4332900.0,6602900.0,11930000.0,4360000.0,6554400.0,11917000.0,4867500.0,7036200.0,0.437,-0.0524,0.3053,0.4647,-0.0,0.3195,-0.2561,-1.5208,-0.6477,0.4452,-0.0001,0.2959,0.441,-0.0467,0.3096,800
RocketTile_74,0.0,14.0,512.0,64.0,4.0,16.0,8.0,1.0,32.0,4.0,4.0,1.0,56657.088,56657.088,56657.088,56657.088,56657.088,27247000.0,11768000.0,16449000.0,27036000.0,11678000.0,16307000.0,27555000.0,11037000.0,15803000.0,27149000.0,11101000.0,15807000.0,27238000.0,11765000.0,16444000.0,0.3553,-0.0589,0.2351,0.399,-0.0,0.2662,-0.3567,-1.6077,-0.7143,0.4215,-0.0005,0.2881,0.3573,-0.059,0.2366,800
RocketTile_75,3.0,0.0,0.0,64.0,2.0,32.0,8.0,1.0,32.0,2.0,20.0,1.0,37050.2827,37050.2827,37050.2827,37050.2827,37050.2827,17027000.0,7123500.0,10114000.0,16818000.0,7037900.0,9973600.0,17535000.0,6495900.0,9605600.0,17011000.0,6538500.0,9564000.0,17021000.0,7121400.0,10111000.0,0.4497,-0.051,0.318,0.4731,0.0,0.3392,-0.3319,-1.4994,-0.694,0.4482,-0.0001,0.304,0.4515,-0.0426,0.319,800
RocketTile_76,9.0,28.0,256.0,32.0,1.0,32.0,8.0,1.0,64.0,2.0,32.0,3.0,36511.7558,36511.7558,36511.7558,36511.7558,36511.7558,19319000.0,8405300.0,12051000.0,19043000.0,8291400.0,11864000.0,19947000.0,7712700.0,11494000.0,19320000.0,7748900.0,11430000.0,19309000.0,8400600.0,12044000.0,0.4461,-0.0935,0.3116,0.4498,0.0,0.3162,-0.2327,-1.4169,-0.5855,0.44,-0.0007,0.3021,0.4489,-0.0545,0.315,800
RocketTile_77,6.0,0.0,128.0,64.0,2.0,12.0,4.0,0.0,64.0,2.0,8.0,1.0,36712.6603,36712.6603,36712.6603,36712.6603,36712.6603,15972000.0,6495400.0,9285300.0,15817000.0,6438500.0,9190000.0,16310000.0,6062500.0,8886800.0,15827000.0,6070200.0,8827800.0,15967000.0,6493900.0,9282600.0,0.4322,-0.0597,0.2989,0.454,-0.0,0.3153,-0.3138,-1.5263,-0.6954,0.4076,-0.0004,0.2947,0.4347,-0.0527,0.3026,800
RocketTile_78,0.0,56.0,0.0,64.0,1.0,20.0,8.0,0.0,32.0,1.0,8.0,3.0,26767.0814,26767.0814,26767.0814,26767.0814,26767.0814,14266000.0,6209600.0,8950300.0,14107000.0,6147100.0,8848700.0,14760000.0,5776700.0,8615900.0,14245000.0,5799800.0,8567300.0,14263000.0,6208500.0,8948500.0,0.424,-0.0566,0.2912,0.4355,-0.0,0.2977,-0.2117,-1.3946,-0.5809,0.4377,-0.0001,0.3085,0.4263,-0.0522,0.2934,800
RocketTile_79,12.0,28.0,512.0,64.0,1.0,32.0,4.0,1.0,64.0,1.0,8.0,3.0,33409.4328,33409.4328,33409.4328,33409.4328,33409.4328,18351000.0,7773800.0,11282000.0,18130000.0,7659600.0,11113000.0,18823000.0,7108900.0,10731000.0,18260000.0,7125100.0,10658000.0,18342000.0,7769300.0,11275000.0,0.4263,-0.056,0.3004,0.4667,-0.0,0.3245,-0.3138,-1.6337,-0.7131,0.4605,-0.0005,0.3246,0.4292,-0.0505,0.3039,800
RocketTile_80,0.0,42.0,128.0,32.0,1.0,12.0,8.0,1.0,64.0,2.0,24.0,3.0,34354.8029,34354.8029,34354.8029,34354.8029,34354.8029,17791000.0,7802600.0,11157000.0,17589000.0,7714400.0,11017000.0,18319000.0,7220800.0,10695000.0,17817000.0,7261200.0,10661000.0,17784000.0,7798700.0,11151000.0,0.4379,-0.058,0.3015,0.4732,-0.0,0.3278,-0.2061,-1.4456,-0.5821,0.4573,-0.0011,0.3133,0.443,-0.0512,0.3076,800
RocketTile_81,9.0,14.0,0.0,32.0,2.0,4.0,4.0,0.0,32.0,4.0,4.0,1.0,37752.2856,37752.2856,37752.2856,37752.2856,37752.2856,18748000.0,8472800.0,11717000.0,18547000.0,8415900.0,11609000.0,19022000.0,8026200.0,11312000.0,18608000.0,8041700.0,11271000.0,18743000.0,8471300.0,11714000.0,0.4149,-0.0649,0.2812,0.4413,0.0,0.2998,-0.3219,-1.5349,-0.6927,0.4307,-0.0003,0.3004,0.4171,-0.0604,0.2836,800
RocketTile_82,9.0,28.0,512.0,32.0,1.0,28.0,8.0,0.0,32.0,2.0,12.0,1.0,27731.7403,27731.7403,27731.7403,27731.7403,27731.7403,14115000.0,6188000.0,8663200.0,13941000.0,6109800.0,8545100.0,14617000.0,5692400.0,8278000.0,14052000.0,5694900.0,8199100.0,14109000.0,6185600.0,8659600.0,0.4533,-0.0555,0.3145,0.4732,-0.0001,0.3301,-0.1912,-1.2489,-0.5181,0.4404,-0.0006,0.312,0.4556,-0.0481,0.3174,800
RocketTile_83,12.0,0.0,1024.0,32.0,1.0,20.0,8.0,0.0,64.0,2.0,24.0,3.0,31533.768,31533.768,31533.768,31533.768,31533.768,16300000.0,7142100.0,10229000.0,16133000.0,7082100.0,10124000.0,16703000.0,6695700.0,9825600.0,16194000.0,6732200.0,9791000.0,16294000.0,7139700.0,10225000.0,0.417,-0.0658,0.2842,0.4722,-0.0,0.3335,-0.4326,-1.6299,-0.8203,0.4408,-0.0005,0.3049,0.4193,-0.0616,0.2866,800
RocketTile_84,3.0,28.0,128.0,64.0,4.0,4.0,8.0,0.0,32.0,2.0,32.0,1.0,47920.9306,47920.9306,47920.9306,47920.9306,47920.9306,22799000.0,9616100.0,13550000.0,22628000.0,9544700.0,13437000.0,23292000.0,9042300.0,13090000.0,22798000.0,9067400.0,13045000.0,22791000.0,9613000.0,13545000.0,0.3838,-0.0549,0.2656,0.4277,-0.0,0.2998,-0.1945,-1.2983,-0.5368,0.452,-0.0011,0.3125,0.3871,-0.046,0.2693,800
RocketTile_85,9.0,14.0,1024.0,64.0,4.0,16.0,8.0,0.0,32.0,4.0,4.0,2.0,57354.7406,57354.7406,57354.7406,57354.7406,57354.7406,30930000.0,13413000.0,18874000.0,30780000.0,13331000.0,18759000.0,573670000.0,376850000.0,467170000.0,573120000.0,376990000.0,467110000.0,30921000.0,13409000.0,18869000.0,0.3587,-0.0632,0.239,0.3689,0.0,0.2574,-187.4242,-373.7551,-227.8311,0.4165,-0.0001,0.2977,0.3588,-0.0538,0.2406,800
RocketTile_86,3.0,0.0,0.0,64.0,2.0,24.0,4.0,1.0,64.0,4.0,12.0,2.0,51358.6598,51358.6598,51358.6598,51358.6598,51358.6598,23625000.0,9895200.0,14076000.0,23349000.0,9799400.0,13914000.0,23769000.0,9180800.0,13401000.0,23390000.0,9233800.0,13398000.0,23619000.0,9892900.0,14072000.0,0.3807,-0.0571,0.2532,0.401,-0.0,0.2722,-0.3473,-1.7119,-0.7407,0.4065,-0.0005,0.2808,0.3833,-0.0452,0.2577,800
RocketTile_87,12.0,42.0,128.0,32.0,4.0,4.0,8.0,0.0,64.0,4.0,32.0,2.0,55936.7266,55936.7266,55936.7266,55936.7266,55936.7266,28087000.0,12456000.0,17379000.0,27870000.0,12377000.0,17247000.0,28418000.0,11798000.0,16803000.0,27969000.0,11837000.0,16778000.0,28077000.0,12452000.0,17372000.0,0.4008,-0.0592,0.2683,0.4139,-0.0,0.2843,-0.3327,-1.5707,-0.6964,0.389,-0.0001,0.2688,0.4055,-0.0528,0.2765,800
RocketTile_88,9.0,28.0,256.0,64.0,4.0,32.0,8.0,1.0,32.0,4.0,8.0,1.0,58735.2168,58735.2168,58735.2168,58735.2168,58735.2168,28776000.0,12392000.0,17361000.0,28531000.0,12286000.0,17189000.0,29132000.0,11512000.0,16575000.0,28604000.0,11567000.0,16547000.0,28766000.0,12389000.0,17355000.0,0.3449,-0.0549,0.2303,0.3808,-0.0001,0.2622,-0.4841,-1.7134,-0.8265,0.4159,-0.0007,0.2991,0.3462,-0.0522,0.2311,800
RocketTile_89,3.0,14.0,128.0,32.0,1.0,4.0,8.0,1.0,32.0,4.0,8.0,3.0,39706.3368,39706.3368,39706.3368,39706.3368,39706.3368,22141000.0,10099000.0,14220000.0,21863000.0,10006000.0,14048000.0,22406000.0,9437600.0,13595000.0,21923000.0,9465100.0,13551000.0,22135000.0,10096000.0,14215000.0,0.4436,-0.0705,0.3092,0.4499,-0.0,0.3119,-0.3922,-1.6623,-0.7657,0.4457,-0.0002,0.3045,0.4476,-0.0447,0.3089,800
RocketTile_90,9.0,0.0,256.0,64.0,4.0,16.0,8.0,1.0,64.0,1.0,32.0,2.0,48512.4811,48512.4811,48512.4811,48512.4811,48512.4811,23682000.0,9857700.0,14106000.0,23471000.0,9767300.0,13966000.0,23896000.0,9086600.0,13409000.0,23511000.0,9153500.0,13422000.0,23675000.0,9854600.0,14101000.0,0.3794,-0.0531,0.2674,0.4284,0.0,0.3001,-0.2664,-1.4903,-0.6355,0.4536,-0.0001,0.3164,0.3805,-0.0494,0.2686,800
RocketTile_91,9.0,28.0,128.0,32.0,1.0,8.0,8.0,1.0,32.0,4.0,32.0,3.0,40290.719,40290.719,40290.719,40290.719,40290.719,22421000.0,10224000.0,14385000.0,22120000.0,10121000.0,14200000.0,22746000.0,9492700.0,13720000.0,22250000.0,9534700.0,13686000.0,22409000.0,10218000.0,14377000.0,0.3747,-0.0553,0.2483,0.4199,-0.0001,0.2859,-0.3437,-1.5376,-0.6925,0.4267,-0.0003,0.2958,0.375,-0.0502,0.2489,800
RocketTile_92,12.0,0.0,128.0,64.0,4.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,50621.6088,50621.6088,50621.6088,50621.6088,50621.6088,25285000.0,10665000.0,15215000.0,25061000.0,10579000.0,15075000.0,25510000.0,10022000.0,14595000.0,25117000.0,10088000.0,14606000.0,25278000.0,10662000.0,15211000.0,0.3375,-0.06,0.2249,0.4216,0.0,0.2918,-0.0725,-1.2122,-0.3858,0.4387,-0.0018,0.3111,0.3398,-0.0563,0.2274,800
RocketTile_93,0.0,56.0,128.0,32.0,4.0,32.0,8.0,0.0,64.0,2.0,4.0,2.0,43767.3542,43767.3542,43767.3542,43767.3542,43767.3542,22756000.0,10155000.0,14201000.0,22623000.0,10094000.0,14111000.0,23102000.0,9620200.0,13744000.0,22671000.0,9658600.0,13722000.0,22750000.0,10153000.0,14197000.0,0.3683,-0.0657,0.2561,0.3978,0.0,0.2715,-0.3406,-1.5466,-0.7211,0.4441,-0.0,0.3024,0.3704,-0.0608,0.2586,800
RocketTile_94,3.0,14.0,512.0,32.0,1.0,8.0,8.0,1.0,64.0,2.0,16.0,2.0,34160.4648,34160.4648,34160.4648,34160.4648,34160.4648,17475000.0,7542800.0,10743000.0,17264000.0,7447000.0,10591000.0,17971000.0,6904200.0,10194000.0,17443000.0,6915300.0,10129000.0,17466000.0,7538300.0,10736000.0,0.4239,-0.0472,0.2871,0.4418,0.0,0.3117,-0.4191,-1.6641,-0.7949,0.4464,-0.0003,0.3063,0.4255,-0.0401,0.2898,800
RocketTile_95,12.0,14.0,512.0,64.0,1.0,32.0,8.0,0.0,64.0,4.0,24.0,3.0,45173.029,45173.029,45173.029,45173.029,45173.029,22614000.0,9846600.0,13924000.0,22425000.0,9768900.0,13797000.0,22942000.0,9237300.0,13368000.0,22368000.0,9250000.0,13303000.0,22605000.0,9842300.0,13918000.0,0.3687,-0.0597,0.2373,0.3971,-0.0001,0.2639,-0.3063,-1.4584,-0.6482,0.4144,-0.0011,0.2896,0.3659,-0.0553,0.2401,800
RocketTile_96,9.0,42.0,512.0,64.0,1.0,32.0,8.0,1.0,64.0,1.0,12.0,3.0,33794.388,33794.388,33794.388,33794.388,33794.388,18850000.0,7816300.0,11429000.0,18626000.0,7704500.0,11256000.0,18991000.0,7150400.0,10797000.0,18396000.0,7160200.0,10719000.0,18846000.0,7814300.0,11426000.0,0.4426,-0.0555,0.3068,0.4549,0.0,0.3119,-0.3169,-1.5013,-0.6681,0.4336,-0.0016,0.2952,0.4451,-0.0498,0.3104,800
RocketTile_97,0.0,56.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,1.0,24.0,2.0,26785.741,26785.741,26785.741,26785.741,26785.741,12664000.0,5270900.0,7631900.0,12519000.0,5216100.0,7541800.0,13130000.0,4849800.0,7289700.0,12629000.0,4873500.0,7242900.0,12661000.0,5269900.0,7630200.0,0.4365,-0.0526,0.3051,0.4692,-0.0,0.3275,-0.3507,-1.6204,-0.7423,0.4381,-0.0006,0.304,0.4404,-0.0476,0.3093,800
RocketTile_98,9.0,0.0,512.0,64.0,4.0,12.0,8.0,0.0,32.0,4.0,24.0,1.0,53962.128,53962.128,53962.128,53962.128,53962.128,25969000.0,11193000.0,15661000.0,25817000.0,11128000.0,15560000.0,26068000.0,10630000.0,15094000.0,25751000.0,10675000.0,15101000.0,25962000.0,11190000.0,15656000.0,0.3522,-0.0561,0.2427,0.4329,-0.0,0.3066,-0.364,-1.5919,-0.7397,0.4184,-0.0001,0.2789,0.3552,-0.0525,0.2474,800
RocketTile_99,3.0,42.0,0.0,64.0,2.0,20.0,4.0,0.0,64.0,4.0,24.0,1.0,47030.6362,47030.6362,47030.6362,47030.6362,47030.6362,20047000.0,8341700.0,11739000.0,19891000.0,8279800.0,11639000.0,20419000.0,7873900.0,11342000.0,19999000.0,7900700.0,11311000.0,20041000.0,8339600.0,11736000.0,0.4337,-0.056,0.2978,0.455,0.0,0.3163,-0.248,-1.4202,-0.5963,0.4365,-0.0005,0.3137,0.4367,-0.0512,0.3026,800
RocketTile_100,6.0,42.0,128.0,32.0,1.0,8.0,8.0,0.0,32.0,1.0,12.0,1.0,23918.9328,23918.9328,23918.9328,23918.9328,23918.9328,11138000.0,4723800.0,6720300.0,10963000.0,4648400.0,6603600.0,11814000.0,4294100.0,6438400.0,11306000.0,4314000.0,6384300.0,11134000.0,4722000.0,6717600.0,0.4427,-0.0685,0.3167,0.4533,0.0,0.3209,-0.2482,-1.4747,-0.6304,0.4418,-0.0001,0.2898,0.444,-0.0595,0.3188,800
RocketTile_101,6.0,0.0,128.0,32.0,1.0,20.0,8.0,1.0,64.0,1.0,32.0,1.0,26346.6403,26346.6403,26346.6403,26346.6403,26346.6403,11954000.0,4880000.0,7057000.0,11728000.0,4794500.0,6913600.0,12402000.0,4347500.0,6614900.0,11884000.0,4357300.0,6541800.0,11948000.0,4877100.0,7052900.0,0.441,-0.0558,0.3028,0.4628,-0.0001,0.3243,-0.3528,-1.5916,-0.7434,0.4434,-0.0009,0.3034,0.4436,-0.0486,0.3064,800
RocketTile_102,9.0,56.0,256.0,64.0,2.0,4.0,4.0,1.0,64.0,2.0,28.0,1.0,41472.288,41472.288,41472.288,41472.288,41472.288,18623000.0,7627800.0,10864000.0,18386000.0,7523800.0,10703000.0,19125000.0,6882800.0,10252000.0,18693000.0,6939800.0,10248000.0,18616000.0,7625200.0,10860000.0,0.4338,-0.0569,0.3079,0.4609,-0.0,0.3216,-0.2487,-1.4938,-0.6232,0.4121,-0.0004,0.2894,0.4357,-0.0454,0.3105,800
RocketTile_103,0.0,28.0,1024.0,64.0,1.0,12.0,8.0,1.0,32.0,1.0,16.0,2.0,28044.3557,28044.3557,28044.3557,28044.3557,28044.3557,13959000.0,5850500.0,8484200.0,13729000.0,5763100.0,8338000.0,14375000.0,5287700.0,8008100.0,13874000.0,5300800.0,7942300.0,13952000.0,5847200.0,8479500.0,0.3794,-0.0607,0.2677,0.4664,-0.0,0.3277,-0.3114,-1.534,-0.68,0.4332,-0.0008,0.2896,0.3804,-0.0537,0.2699,800
RocketTile_104,3.0,0.0,512.0,64.0,4.0,4.0,8.0,0.0,64.0,4.0,8.0,2.0,61110.0648,61110.0648,61110.0648,61110.0648,61110.0648,28433000.0,11961000.0,16898000.0,28258000.0,11898000.0,16793000.0,28632000.0,11388000.0,16365000.0,28166000.0,11408000.0,16324000.0,28423000.0,11957000.0,16892000.0,0.3566,-0.0517,0.2407,0.4001,-0.0,0.2715,-0.4806,-1.8034,-0.9005,0.3964,-0.0006,0.2707,0.3604,-0.0458,0.2427,800
RocketTile_105,12.0,14.0,128.0,32.0,2.0,4.0,8.0,1.0,64.0,1.0,20.0,2.0,33280.1568,33280.1568,33280.1568,33280.1568,33280.1568,17113000.0,7356100.0,10527000.0,16898000.0,7267200.0,10382000.0,17621000.0,6735800.0,10016000.0,17131000.0,6776700.0,9982900.0,17108000.0,7354100.0,10524000.0,0.4312,-0.0569,0.2995,0.45,-0.0,0.3148,-0.1831,-1.4164,-0.5333,0.4385,-0.0021,0.2944,0.4344,-0.05,0.3037,800
RocketTile_106,6.0,28.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,4.0,8.0,2.0,44452.859,44452.859,44452.859,44452.859,44452.859,22077000.0,9583000.0,13467000.0,21929000.0,9504700.0,13355000.0,565360000.0,373070000.0,461960000.0,564740000.0,373180000.0,461860000.0,22067000.0,9578400.0,13460000.0,0.3813,-0.0637,0.2809,0.4385,0.0,0.3046,-187.5161,-373.6145,-227.7067,0.4264,-0.0003,0.2884,0.3957,-0.0588,0.2927,800
RocketTile_107,0.0,42.0,128.0,64.0,2.0,28.0,8.0,0.0,32.0,1.0,32.0,2.0,31679.8978,31679.8978,31679.8978,31679.8978,31679.8978,15398000.0,6505400.0,9309800.0,15275000.0,6447800.0,9223000.0,15826000.0,6028700.0,8923900.0,15350000.0,6051600.0,8880000.0,15394000.0,6503800.0,9307300.0,0.4097,-0.0614,0.2903,0.4514,0.0,0.3075,-0.4421,-1.7273,-0.8365,0.4193,0.0,0.2893,0.4127,-0.056,0.2935,800
